"ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","ID_4","NAME_4","ID_5","NAME_5","TYPE_5","ENGTYPE_5","Shape_Length","Shape_Area"
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",3,"Cyanika",14,"Kamanyana",130,"Kavunda","Village","Village",0.0320622784515898,4.33931973018069e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",3,"Cyanika",14,"Kamanyana",131,"Kibaya","Village","Village",0.0436949926167548,6.83831190145893e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",3,"Cyanika",14,"Kamanyana",132,"Majyambere","Village","Village",0.038485947932641,5.55985360506903e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",3,"Cyanika",14,"Kamanyana",133,"Nyarutosho","Village","Village",0.0384785011587677,5.8534126083251e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",3,"Cyanika",14,"Kamanyana",134,"Runyenkanda","Village","Village",0.0321717643260875,5.15785038715211e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",3,"Cyanika",14,"Kamanyana",135,"Ryabiteyi","Village","Village",0.0427446145362635,6.63571911446699e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",3,"Cyanika",15,"Nyagahinga",136,"Bisura","Village","Village",0.0621889260141938,0.000104292152173932
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",3,"Cyanika",15,"Nyagahinga",137,"Gahama","Village","Village",0.0775510420349154,0.000144554071994243
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",3,"Cyanika",15,"Nyagahinga",138,"Gahonga","Village","Village",0.0416623059633307,5.98954577526187e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",3,"Cyanika",15,"Nyagahinga",139,"Gakenke","Village","Village",0.0723553090324722,0.00024458197776758
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",3,"Cyanika",15,"Nyagahinga",140,"Kabande","Village","Village",0.0192684560207878,1.6086079653988e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",3,"Cyanika",15,"Nyagahinga",141,"Kabyimana","Village","Village",0.0203389780487737,2.09065289028515e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",3,"Cyanika",15,"Nyagahinga",142,"Kanyabaranzi","Village","Village",0.0255314478266956,3.40117592255811e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",3,"Cyanika",15,"Nyagahinga",143,"Kebero","Village","Village",0.0684582885762323,0.00011673578194378
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",3,"Cyanika",15,"Nyagahinga",144,"Mashango","Village","Village",0.041979990698823,5.27999943641062e-05
