"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","ID_4","NAME_4","VARNAME_4","TYPE_4","ENGTYPE_4"
210,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",45,"Miyove",210,"Miyove",NA,"Cell","Cell"
211,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",45,"Miyove",211,"Mubuga",NA,"Cell","Cell"
212,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",46,"Mukarange",212,"Cyamuganga",NA,"Cell","Cell"
213,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",46,"Mukarange",213,"Gatenga",NA,"Cell","Cell"
214,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",46,"Mukarange",214,"Kiruhura",NA,"Cell","Cell"
215,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",46,"Mukarange",215,"Mutarama",NA,"Cell","Cell"
216,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",46,"Mukarange",216,"Rugerero",NA,"Cell","Cell"
217,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",46,"Mukarange",217,"Rusambya",NA,"Cell","Cell"
218,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",47,"Muko",218,"Cyamuhinda",NA,"Cell","Cell"
219,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",47,"Muko",219,"Kigoma",NA,"Cell","Cell"
220,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",47,"Muko",220,"Mwendo",NA,"Cell","Cell"
221,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",47,"Muko",221,"Ngange",NA,"Cell","Cell"
222,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",47,"Muko",222,"Rebero",NA,"Cell","Cell"
223,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",48,"Mutete",223,"Gaseke",NA,"Cell","Cell"
224,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",48,"Mutete",224,"Kabeza",NA,"Cell","Cell"
225,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",48,"Mutete",225,"Musenyi",NA,"Cell","Cell"
226,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",48,"Mutete",226,"Mutandi",NA,"Cell","Cell"
227,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",48,"Mutete",227,"Nyarubuye",NA,"Cell","Cell"
228,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",49,"Nyamiyaga",228,"Gahumuliza",NA,"Cell","Cell"
229,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",49,"Nyamiyaga",229,"Jamba",NA,"Cell","Cell"
230,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",49,"Nyamiyaga",230,"Kabeza",NA,"Cell","Cell"
231,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",49,"Nyamiyaga",231,"Kabuga",NA,"Cell","Cell"
232,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",49,"Nyamiyaga",232,"Karambo",NA,"Cell","Cell"
233,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",49,"Nyamiyaga",233,"Kiziba",NA,"Cell","Cell"
234,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",49,"Nyamiyaga",234,"Mataba",NA,"Cell","Cell"
235,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",50,"Nyankenke",235,"Butare",NA,"Cell","Cell"
236,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",50,"Nyankenke",236,"Kigogo",NA,"Cell","Cell"
237,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",50,"Nyankenke",237,"Kinishya",NA,"Cell","Cell"
238,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",50,"Nyankenke",238,"Rusasa",NA,"Cell","Cell"
239,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",50,"Nyankenke",239,"Rutete",NA,"Cell","Cell"
240,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",50,"Nyankenke",240,"Rwagihura",NA,"Cell","Cell"
241,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",50,"Nyankenke",241,"Yaramba",NA,"Cell","Cell"
242,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",51,"Rubaya",242,"Gihanga",NA,"Cell","Cell"
243,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",51,"Rubaya",243,"Gishambashayo",NA,"Cell","Cell"
244,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",51,"Rubaya",244,"Gishari",NA,"Cell","Cell"
245,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",51,"Rubaya",245,"Muguramo",NA,"Cell","Cell"
246,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",51,"Rubaya",246,"Nyamiyaga",NA,"Cell","Cell"
247,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",52,"Rukomo",247,"Cyeya",NA,"Cell","Cell"
248,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",52,"Rukomo",248,"Cyuru",NA,"Cell","Cell"
249,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",52,"Rukomo",249,"Gisiza",NA,"Cell","Cell"
250,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",52,"Rukomo",250,"Kinyami",NA,"Cell","Cell"
251,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",52,"Rukomo",251,"Mabare",NA,"Cell","Cell"
252,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",52,"Rukomo",252,"Munyinya",NA,"Cell","Cell"
253,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",53,"Rushaki",253,"Gitega",NA,"Cell","Cell"
254,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",53,"Rushaki",254,"Kamutora",NA,"Cell","Cell"
255,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",53,"Rushaki",255,"Karurama",NA,"Cell","Cell"
256,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",54,"Rutare",256,"Bikumba",NA,"Cell","Cell"
257,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",54,"Rutare",257,"Gasharu",NA,"Cell","Cell"
258,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",54,"Rutare",258,"Gatwaro",NA,"Cell","Cell"
259,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",54,"Rutare",259,"Kigabiro",NA,"Cell","Cell"
260,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",54,"Rutare",260,"Munanira",NA,"Cell","Cell"
261,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",54,"Rutare",261,"Nkoto",NA,"Cell","Cell"
262,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",55,"Ruvune",262,"Cyandaro",NA,"Cell","Cell"
263,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",55,"Ruvune",263,"Gasambya",NA,"Cell","Cell"
264,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",55,"Ruvune",264,"Gashirira",NA,"Cell","Cell"
265,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",55,"Ruvune",265,"Kabare",NA,"Cell","Cell"
266,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",55,"Ruvune",266,"Rebero",NA,"Cell","Cell"
267,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",55,"Ruvune",267,"Ruhondo",NA,"Cell","Cell"
268,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",56,"Rwamiko",268,"Cyeru",NA,"Cell","Cell"
269,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",56,"Rwamiko",269,"Kigabiro",NA,"Cell","Cell"
270,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",56,"Rwamiko",270,"Nyagahinga",NA,"Cell","Cell"
271,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",57,"Shangasha",271,"Bushara",NA,"Cell","Cell"
272,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",57,"Shangasha",272,"Kitazigurwa",NA,"Cell","Cell"
273,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",57,"Shangasha",273,"Nyabishambi",NA,"Cell","Cell"
274,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",57,"Shangasha",274,"Nyabubare",NA,"Cell","Cell"
275,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",57,"Shangasha",275,"Shangasha",NA,"Cell","Cell"
276,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",58,"Busogo",276,"Gisesero",NA,"Cell","Cell"
277,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",58,"Busogo",277,"Kavumu",NA,"Cell","Cell"
278,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",58,"Busogo",278,"Nyagisozi",NA,"Cell","Cell"
279,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",58,"Busogo",279,"Sahara",NA,"Cell","Cell"
280,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",59,"Cyuve",280,"Bukinanyana",NA,"Cell","Cell"
281,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",59,"Cyuve",281,"Buruba",NA,"Cell","Cell"
282,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",59,"Cyuve",282,"Cyanya",NA,"Cell","Cell"
283,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",59,"Cyuve",283,"Kabeza",NA,"Cell","Cell"
284,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",59,"Cyuve",284,"Migeshi",NA,"Cell","Cell"
285,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",59,"Cyuve",285,"Rwebeya",NA,"Cell","Cell"
286,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",60,"Gacaca",286,"Gakoro",NA,"Cell","Cell"
287,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",60,"Gacaca",287,"Gasakuza",NA,"Cell","Cell"
288,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",60,"Gacaca",288,"Kabirizi",NA,"Cell","Cell"
289,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",60,"Gacaca",289,"Karwasa",NA,"Cell","Cell"
290,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",61,"Gashaki",290,"Kigabiro",NA,"Cell","Cell"
291,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",61,"Gashaki",291,"Kivumu",NA,"Cell","Cell"
292,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",61,"Gashaki",292,"Mbwe",NA,"Cell","Cell"
293,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",61,"Gashaki",293,"Muharuro",NA,"Cell","Cell"
294,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",62,"Gataraga",294,"Mudakama",NA,"Cell","Cell"
295,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",62,"Gataraga",295,"Murago",NA,"Cell","Cell"
296,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",62,"Gataraga",296,"Rubindi",NA,"Cell","Cell"
297,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",62,"Gataraga",297,"Rungu",NA,"Cell","Cell"
298,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",63,"Kimonyi",298,"Birira",NA,"Cell","Cell"
299,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",63,"Kimonyi",299,"Buramira",NA,"Cell","Cell"
300,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",63,"Kimonyi",300,"Kivumu",NA,"Cell","Cell"
301,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",63,"Kimonyi",301,"Mbizi",NA,"Cell","Cell"
302,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",64,"Kinigi",302,"Bisoke",NA,"Cell","Cell"
303,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",64,"Kinigi",303,"Kaguhu",NA,"Cell","Cell"
304,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",64,"Kinigi",304,"Kampanga",NA,"Cell","Cell"
305,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",64,"Kinigi",305,"Nyabigoma",NA,"Cell","Cell"
306,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",64,"Kinigi",306,"Nyonirima",NA,"Cell","Cell"
307,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",65,"Muhoza",307,"Cyabararika",NA,"Cell","Cell"
308,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",65,"Muhoza",308,"Kigombe",NA,"Cell","Cell"
309,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",65,"Muhoza",309,"Mpenge",NA,"Cell","Cell"
310,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",65,"Muhoza",310,"Ruhengeri",NA,"Cell","Cell"
311,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",66,"Muko",311,"Cyivugiza",NA,"Cell","Cell"
312,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",66,"Muko",312,"Cyogo",NA,"Cell","Cell"
313,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",66,"Muko",313,"Mburabuturo",NA,"Cell","Cell"
314,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",66,"Muko",314,"Songa",NA,"Cell","Cell"
315,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",67,"Musanze",315,"Cyabagarura",NA,"Cell","Cell"
316,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",67,"Musanze",316,"Garuka",NA,"Cell","Cell"
317,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",67,"Musanze",317,"Kabazungu",NA,"Cell","Cell"
318,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",67,"Musanze",318,"Nyarubuye",NA,"Cell","Cell"
319,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",67,"Musanze",319,"Rwambogo",NA,"Cell","Cell"
320,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",68,"Nkotsi",320,"Bikara",NA,"Cell","Cell"
321,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",68,"Nkotsi",321,"Gashinga",NA,"Cell","Cell"
322,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",68,"Nkotsi",322,"Mubago",NA,"Cell","Cell"
323,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",68,"Nkotsi",323,"Rugeshi",NA,"Cell","Cell"
324,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",68,"Nkotsi",324,"Ruyumba",NA,"Cell","Cell"
325,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",69,"Nyange",325,"Cyivugiza",NA,"Cell","Cell"
326,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",69,"Nyange",326,"Kabeza",NA,"Cell","Cell"
327,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",69,"Nyange",327,"Kamwumba",NA,"Cell","Cell"
328,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",69,"Nyange",328,"Muhabura",NA,"Cell","Cell"
329,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",69,"Nyange",329,"Ninda",NA,"Cell","Cell"
330,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",70,"Remera",330,"Gasongero",NA,"Cell","Cell"
331,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",70,"Remera",331,"Kamisave",NA,"Cell","Cell"
332,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",70,"Remera",332,"Murandi",NA,"Cell","Cell"
333,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",70,"Remera",333,"Murwa",NA,"Cell","Cell"
334,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",70,"Remera",334,"Rurambo",NA,"Cell","Cell"
335,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",71,"Rwaza",335,"Bumara",NA,"Cell","Cell"
336,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",71,"Rwaza",336,"Kabushinge",NA,"Cell","Cell"
337,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",71,"Rwaza",337,"Musezero",NA,"Cell","Cell"
338,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",71,"Rwaza",338,"Nturo",NA,"Cell","Cell"
339,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",71,"Rwaza",339,"Nyarubuye",NA,"Cell","Cell"
340,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",72,"Shingiro",340,"Gakingo",NA,"Cell","Cell"
341,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",72,"Shingiro",341,"Kibuguzo",NA,"Cell","Cell"
342,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",72,"Shingiro",342,"Mudende",NA,"Cell","Cell"
343,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",72,"Shingiro",343,"Mugari",NA,"Cell","Cell"
344,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",73,"Base",344,"Cyohoha",NA,"Cell","Cell"
345,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",73,"Base",345,"Gitare",NA,"Cell","Cell"
346,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",73,"Base",346,"Rwamahwa",NA,"Cell","Cell"
347,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",74,"Burega",347,"Butangampundu",NA,"Cell","Cell"
348,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",74,"Burega",348,"Karengeri",NA,"Cell","Cell"
349,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",74,"Burega",349,"Taba",NA,"Cell","Cell"
350,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",75,"Bushoki",350,"Gasiza",NA,"Cell","Cell"
351,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",75,"Bushoki",351,"Giko",NA,"Cell","Cell"
352,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",75,"Bushoki",352,"Kayenzi",NA,"Cell","Cell"
353,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",75,"Bushoki",353,"Mukoto",NA,"Cell","Cell"
354,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",75,"Bushoki",354,"Nyirangarama",NA,"Cell","Cell"
355,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",76,"Buyoga",355,"Busoro",NA,"Cell","Cell"
356,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",76,"Buyoga",356,"Butare",NA,"Cell","Cell"
357,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",76,"Buyoga",357,"Gahororo",NA,"Cell","Cell"
358,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",76,"Buyoga",358,"Gitumba",NA,"Cell","Cell"
359,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",76,"Buyoga",359,"Karama",NA,"Cell","Cell"
360,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",76,"Buyoga",360,"Mwumba",NA,"Cell","Cell"
361,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",76,"Buyoga",361,"Ndarage",NA,"Cell","Cell"
362,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",77,"Cyinzuzi",362,"Budakiranya",NA,"Cell","Cell"
363,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",77,"Cyinzuzi",363,"Migendezo",NA,"Cell","Cell"
364,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",77,"Cyinzuzi",364,"Rudogo",NA,"Cell","Cell"
365,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",78,"Cyungo",365,"Burehe",NA,"Cell","Cell"
366,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",78,"Cyungo",366,"Marembo",NA,"Cell","Cell"
367,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",78,"Cyungo",367,"Rwili",NA,"Cell","Cell"
368,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",79,"Kinihira",368,"Butunzi",NA,"Cell","Cell"
369,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",79,"Kinihira",369,"Karegamazi",NA,"Cell","Cell"
370,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",79,"Kinihira",370,"Marembo",NA,"Cell","Cell"
371,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",79,"Kinihira",371,"Rebero",NA,"Cell","Cell"
372,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",80,"Kisaro",372,"Gitatsa",NA,"Cell","Cell"
373,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",80,"Kisaro",373,"Kamushenyi",NA,"Cell","Cell"
374,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",80,"Kisaro",374,"Kigarama",NA,"Cell","Cell"
375,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",80,"Kisaro",375,"Mubuga",NA,"Cell","Cell"
376,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",80,"Kisaro",376,"Murama",NA,"Cell","Cell"
377,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",80,"Kisaro",377,"Sayo",NA,"Cell","Cell"
378,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",81,"Masoro",378,"Kabuga",NA,"Cell","Cell"
379,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",81,"Masoro",379,"Kigarama",NA,"Cell","Cell"
380,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",81,"Masoro",380,"Kivugiza",NA,"Cell","Cell"
381,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",81,"Masoro",381,"Nyamyumba",NA,"Cell","Cell"
382,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",81,"Masoro",382,"Shengampuli",NA,"Cell","Cell"
383,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",82,"Mbogo",383,"Bukoro",NA,"Cell","Cell"
384,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",82,"Mbogo",384,"Mushari",NA,"Cell","Cell"
385,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",82,"Mbogo",385,"Ngiramazi",NA,"Cell","Cell"
386,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",82,"Mbogo",386,"Rurenge",NA,"Cell","Cell"
387,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",83,"Murambi",387,"Bubangu",NA,"Cell","Cell"
388,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",83,"Murambi",388,"Gatwa",NA,"Cell","Cell"
389,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",83,"Murambi",389,"Mugambazi",NA,"Cell","Cell"
390,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",83,"Murambi",390,"Mvuzo",NA,"Cell","Cell"
391,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",84,"Ngoma",391,"Kabuga",NA,"Cell","Cell"
392,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",84,"Ngoma",392,"Karambo",NA,"Cell","Cell"
393,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",84,"Ngoma",393,"Mugote",NA,"Cell","Cell"
394,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",84,"Ngoma",394,"Munyarwanda",NA,"Cell","Cell"
395,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",85,"Ntarabana",395,"Kajevuba",NA,"Cell","Cell"
396,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",85,"Ntarabana",396,"Kiyanza",NA,"Cell","Cell"
397,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",85,"Ntarabana",397,"Mahaza",NA,"Cell","Cell"
398,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",86,"Rukozo",398,"Buraro",NA,"Cell","Cell"
399,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",86,"Rukozo",399,"Bwimo",NA,"Cell","Cell"
400,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",86,"Rukozo",400,"Mberuka",NA,"Cell","Cell"
401,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",86,"Rukozo",401,"Mbuye",NA,"Cell","Cell"
402,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",87,"Rusiga",402,"Gako",NA,"Cell","Cell"
403,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",87,"Rusiga",403,"Kirenge",NA,"Cell","Cell"
404,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",87,"Rusiga",404,"Taba",NA,"Cell","Cell"
405,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",88,"Shyorongi",405,"Bugaragara",NA,"Cell","Cell"
406,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",88,"Shyorongi",406,"Kijabagwe",NA,"Cell","Cell"
407,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",88,"Shyorongi",407,"Muvumu",NA,"Cell","Cell"
408,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",88,"Shyorongi",408,"Rubona",NA,"Cell","Cell"
409,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",88,"Shyorongi",409,"Rutonde",NA,"Cell","Cell"
410,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",89,"Tumba",410,"Barari",NA,"Cell","Cell"
411,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",89,"Tumba",411,"Gahabwa",NA,"Cell","Cell"
412,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",89,"Tumba",412,"Misezero",NA,"Cell","Cell"
413,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",89,"Tumba",413,"Nyirabirori",NA,"Cell","Cell"
414,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",89,"Tumba",414,"Taba",NA,"Cell","Cell"
415,189,"RWA","Rwanda",2,"Amajyepfo",6,"Gisagara",90,"Gikonko",415,"Cyiri",NA,"Cell","Cell"
416,189,"RWA","Rwanda",2,"Amajyepfo",6,"Gisagara",90,"Gikonko",416,"Gasagara",NA,"Cell","Cell"
