"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
205,226,"TJK","Tajikistan",4,"Leninabad",36,"Ghonchi",205,"n.a. ( 51)",NA,NA,NA,NA
206,226,"TJK","Tajikistan",4,"Leninabad",36,"Ghonchi",206,"n.a. ( 57)",NA,NA,NA,NA
207,226,"TJK","Tajikistan",4,"Leninabad",36,"Ghonchi",207,"n.a. ( 58)",NA,NA,NA,NA
208,226,"TJK","Tajikistan",4,"Leninabad",36,"Ghonchi",208,"n.a. ( 63)",NA,NA,NA,NA
209,226,"TJK","Tajikistan",4,"Leninabad",36,"Ghonchi",209,"n.a. ( 70)",NA,NA,NA,NA
210,226,"TJK","Tajikistan",4,"Leninabad",36,"Ghonchi",210,"n.a. ( 71)",NA,NA,NA,NA
211,226,"TJK","Tajikistan",4,"Leninabad",36,"Ghonchi",211,"n.a. ( 72)",NA,NA,NA,NA
212,226,"TJK","Tajikistan",4,"Leninabad",36,"Ghonchi",212,"n.a. ( 73)",NA,NA,NA,NA
213,226,"TJK","Tajikistan",4,"Leninabad",37,"Isfara",213,"n.a. ( 25)",NA,NA,NA,NA
214,226,"TJK","Tajikistan",4,"Leninabad",37,"Isfara",214,"n.a. ( 35)",NA,NA,NA,NA
215,226,"TJK","Tajikistan",4,"Leninabad",37,"Isfara",215,"n.a. ( 39)",NA,NA,NA,NA
216,226,"TJK","Tajikistan",4,"Leninabad",37,"Isfara",216,"n.a. ( 42)",NA,NA,NA,NA
217,226,"TJK","Tajikistan",4,"Leninabad",37,"Isfara",217,"n.a. ( 49)",NA,NA,NA,NA
218,226,"TJK","Tajikistan",4,"Leninabad",37,"Isfara",218,"n.a. ( 50)",NA,NA,NA,NA
219,226,"TJK","Tajikistan",4,"Leninabad",37,"Isfara",219,"n.a. ( 53)",NA,NA,NA,NA
220,226,"TJK","Tajikistan",4,"Leninabad",37,"Isfara",220,"n.a. ( 56)",NA,NA,NA,NA
221,226,"TJK","Tajikistan",4,"Leninabad",37,"Isfara",221,"n.a. ( 68)",NA,NA,NA,NA
222,226,"TJK","Tajikistan",4,"Leninabad",38,"Istaravshan",222,"n.a. ( 47)",NA,NA,NA,NA
223,226,"TJK","Tajikistan",4,"Leninabad",38,"Istaravshan",223,"n.a. ( 54)",NA,NA,NA,NA
224,226,"TJK","Tajikistan",4,"Leninabad",38,"Istaravshan",224,"n.a. ( 55)",NA,NA,NA,NA
225,226,"TJK","Tajikistan",4,"Leninabad",38,"Istaravshan",225,"n.a. ( 59)",NA,NA,NA,NA
